Gene stable ID	Mouse gene stable ID	Mouse homology type	Gene name
ENSG00000117335	ENSMUSG00000016493	ortholog_one2one	CD46
ENSG00000257702			LBX2-AS1
ENSG00000136717	ENSMUSG00000024381	ortholog_one2one	BIN1
ENSG00000180667	ENSMUSG00000046404	ortholog_one2one	YOD1
ENSG00000123843			C4BPB
ENSG00000123838	ENSMUSG00000026405	ortholog_one2one	C4BPA
ENSG00000116785			CFHR3
ENSG00000123689	ENSMUSG00000009633	ortholog_one2one	G0S2
ENSG00000117594	ENSMUSG00000016194	ortholog_one2one	HSD11B1
ENSG00000009790	ENSMUSG00000037318	ortholog_one2one	TRAF3IP3
ENSG00000186684			CYP27C1
ENSG00000163161	ENSMUSG00000024382	ortholog_one2one	ERCC3
ENSG00000162757	ENSMUSG00000079144	ortholog_one2one	C1orf74
ENSG00000117595	ENSMUSG00000026638	ortholog_one2one	IRF6
ENSG00000177181	ENSMUSG00000048899	ortholog_one2one	RIMKLA
ENSG00000066185	ENSMUSG00000070806	ortholog_one2one	ZMYND12
ENSG00000021852	ENSMUSG00000029656	ortholog_one2one	C8B
ENSG00000132716	ENSMUSG00000026554	ortholog_one2one	DCAF8
ENSG00000042304			C2orf83
ENSG00000290795			C2orf83
ENSG00000162735	ENSMUSG00000003464	ortholog_one2one	PEX19
ENSG00000171786	ENSMUSG00000051251	ortholog_one2one	NHLH1
ENSG00000162739	ENSMUSG00000015314	ortholog_one2one	SLAMF6
ENSG00000066294	ENSMUSG00000038147	ortholog_one2one	CD84
ENSG00000122218	ENSMUSG00000026553	ortholog_one2one	COPA
ENSG00000169474			SPRR1A
ENSG00000118200	ENSMUSG00000041570	ortholog_one2one	CAMSAP2
ENSG00000183023	ENSMUSG00000054640	ortholog_one2one	SLC8A1
ENSG00000153823	ENSMUSG00000045658	ortholog_one2one	PID1
ENSG00000119865	ENSMUSG00000044629	ortholog_one2one	CNRIP1
ENSG00000115956	ENSMUSG00000020120	ortholog_one2one	PLEK
ENSG00000137975	ENSMUSG00000036960	ortholog_one2one	CLCA2
ENSG00000204923	ENSMUSG00000044966	ortholog_one2one	FBXO48
ENSG00000169621	ENSMUSG00000030051	ortholog_one2one	APLF
ENSG00000016490	ENSMUSG00000028255	ortholog_one2one	CLCA1
ENSG00000016602	ENSMUSG00000074195	ortholog_one2many	CLCA4
ENSG00000016602	ENSMUSG00000068547	ortholog_one2many	CLCA4
ENSG00000152904	ENSMUSG00000021302	ortholog_one2one	GGPS1
ENSG00000182389	ENSMUSG00000017412	ortholog_one2one	CACNB4
ENSG00000131791	ENSMUSG00000038205	ortholog_one2one	PRKAB2
ENSG00000273591	ENSMUSG00002076710	ortholog_one2many	7SK
ENSG00000162461	ENSMUSG00000040740	ortholog_one2one	SLC25A34
ENSG00000162460	ENSMUSG00000043085	ortholog_one2one	TMEM82
ENSG00000162458	ENSMUSG00000006219	ortholog_one2one	FBLIM1
ENSG00000142794			NBPF3
ENSG00000076864	ENSMUSG00000041351	ortholog_one2one	RAP1GAP
ENSG00000090686	ENSMUSG00000043411	ortholog_one2one	USP48
ENSG00000115145	ENSMUSG00000055371	ortholog_one2one	STAM2
ENSG00000153253	ENSMUSG00000057182	ortholog_one2one	SCN3A
ENSG00000186409	ENSMUSG00000028637	ortholog_one2one	CCDC30
ENSG00000224043			CCNT2-AS1
ENSG00000082258	ENSMUSG00000026349	ortholog_one2one	CCNT2
ENSG00000162510	ENSMUSG00000040533	ortholog_one2one	MATN1
ENSG00000116560	ENSMUSG00000028820	ortholog_one2one	SFPQ
ENSG00000128656	ENSMUSG00000056486	ortholog_one2one	CHN1
ENSG00000116981	ENSMUSG00000054958	ortholog_one2one	NT5C1A
ENSG00000084072	ENSMUSG00000028651	ortholog_one2one	PPIE
ENSG00000116985			BMP8B
ENSG00000222014			RAB6C
ENSG00000198754	ENSMUSG00000076438	ortholog_one2many	OXCT2
ENSG00000198754	ENSMUSG00000076436	ortholog_one2many	OXCT2
ENSG00000155729	ENSMUSG00000054770	ortholog_one2one	KCTD18
ENSG00000043514	ENSMUSG00000028653	ortholog_one2one	TRIT1
ENSG00000011523	ENSMUSG00000044066	ortholog_one2one	CEP68
ENSG00000162998	ENSMUSG00000027004	ortholog_one2one	FRZB
ENSG00000115419	ENSMUSG00000026103	ortholog_one2one	GLS
ENSG00000168389	ENSMUSG00000028655	ortholog_one2one	MFSD2A
ENSG00000240344	ENSMUSG00000026035	ortholog_one2one	PPIL3
ENSG00000162624	ENSMUSG00000096225	ortholog_one2one	LHX8
ENSG00000115290	ENSMUSG00000026888	ortholog_one2one	GRB14
ENSG00000179528	ENSMUSG00000034968	ortholog_one2one	LBX2
ENSG00000115592	ENSMUSG00000006542	ortholog_one2one	PRKAG3
ENSG00000115596	ENSMUSG00000033227	ortholog_one2one	WNT6
ENSG00000055732	ENSMUSG00000036853	ortholog_one2one	MCOLN3
ENSG00000125618	ENSMUSG00000026976	ortholog_one2one	PAX8
ENSG00000097096	ENSMUSG00000036863	ortholog_one2one	SYDE2
ENSG00000143595			AQP10
ENSG00000143515	ENSMUSG00000060671	ortholog_one2one	ATP8B2
ENSG00000182083	ENSMUSG00000067064	ortholog_many2many	OR6B2
ENSG00000182083	ENSMUSG00000057464	ortholog_many2many	OR6B2
ENSG00000182083	ENSMUSG00000042849	ortholog_many2many	OR6B2
ENSG00000178586	ENSMUSG00000067064	ortholog_many2many	OR6B3
ENSG00000178586	ENSMUSG00000057464	ortholog_many2many	OR6B3
ENSG00000178586	ENSMUSG00000042849	ortholog_many2many	OR6B3
ENSG00000144191	ENSMUSG00000026114	ortholog_one2one	CNGA3
ENSG00000040933	ENSMUSG00000026113	ortholog_one2one	INPP4A
ENSG00000160753	ENSMUSG00000041263	ortholog_one2one	RUSC1
ENSG00000183513	ENSMUSG00000026112	ortholog_one2one	COA5
ENSG00000116584	ENSMUSG00000028059	ortholog_one2one	ARHGEF2
ENSG00000115446	ENSMUSG00000026111	ortholog_one2one	UNC50
ENSG00000118004	ENSMUSG00000036655	ortholog_one2one	COLEC11
ENSG00000143297	ENSMUSG00000048031	ortholog_one2one	FCRL5
ENSG00000151360	ENSMUSG00000020636	ortholog_one2one	ALLC
ENSG00000163518			FCRL4
ENSG00000138030	ENSMUSG00000029162	ortholog_one2one	KHK
ENSG00000160856			FCRL3
ENSG00000178171	ENSMUSG00000045174	ortholog_one2one	AMER3
ENSG00000227480			CCDC148-AS1
ENSG00000153237	ENSMUSG00000036641	ortholog_one2one	CCDC148
ENSG00000132704	ENSMUSG00000015852	ortholog_one2one	FCRL2
ENSG00000144283	ENSMUSG00000026991	ortholog_one2one	PKP4
ENSG00000162738	ENSMUSG00000026556	ortholog_one2one	VANGL2
ENSG00000143258	ENSMUSG00000053483	ortholog_one2one	USP21
ENSG00000168958	ENSMUSG00000026150	ortholog_one2one	MFF
ENSG00000239887			C1orf226
ENSG00000198574	ENSMUSG00000073494	ortholog_one2many	SH2D1B
ENSG00000198574	ENSMUSG00000102418	ortholog_one2many	SH2D1B
ENSG00000152332	ENSMUSG00000026667	ortholog_one2one	UHMK1
ENSG00000162733	ENSMUSG00000026674	ortholog_one2one	DDR2
ENSG00000224687			RASAL2-AS1
ENSG00000075391	ENSMUSG00000070565	ortholog_one2one	RASAL2
ENSG00000115977	ENSMUSG00000057230	ortholog_one2one	AAK1
ENSG00000240021	ENSMUSG00000026592	ortholog_one2one	TEX35
ENSG00000138443	ENSMUSG00000026782	ortholog_one2one	ABI2
ENSG00000213057			C1orf220
ENSG00000196660	ENSMUSG00000026614	ortholog_one2one	SLC30A10
ENSG00000154380	ENSMUSG00000022995	ortholog_one2one	ENAH
ENSG00000162676	ENSMUSG00000029275	ortholog_one2one	GFI1
ENSG00000153093	ENSMUSG00000027380	ortholog_one2one	ACOXL
ENSG00000203667	ENSMUSG00000026500	ortholog_one2one	COX20
ENSG00000132326	ENSMUSG00000055866	ortholog_one2one	PER2
ENSG00000081985	ENSMUSG00000018341	ortholog_one2one	IL12RB2
ENSG00000065802	ENSMUSG00000026311	ortholog_one2one	ASB1
ENSG00000135636	ENSMUSG00000033788	ortholog_one2one	DYSF
ENSG00000162551	ENSMUSG00000028766	ortholog_one2one	ALPL
ENSG00000136634	ENSMUSG00000016529	ortholog_one2one	IL10
ENSG00000000971			CFH
ENSG00000054523	ENSMUSG00000063077	ortholog_one2one	KIF1B
ENSG00000171793	ENSMUSG00000028633	ortholog_one2one	CTPS1
ENSG00000135744	ENSMUSG00000031980	ortholog_one2one	AGT
ENSG00000084623	ENSMUSG00000028798	ortholog_one2one	EIF3I
ENSG00000124831	ENSMUSG00000026305	ortholog_one2one	LRRFIP1
ENSG00000143612	ENSMUSG00000027942	ortholog_one2one	C1orf43
ENSG00000134318	ENSMUSG00000020580	ortholog_one2one	ROCK2
ENSG00000160058	ENSMUSG00000040859	ortholog_one2one	BSDC1
ENSG00000227409			ZMYM4-AS1
ENSG00000214866	ENSMUSG00000020633	ortholog_one2one	DCDC2C
ENSG00000142687	ENSMUSG00000028830	ortholog_one2one	KIAA0319L
ENSG00000176887	ENSMUSG00000063632	ortholog_one2one	SOX11
ENSG00000048991	ENSMUSG00000056211	ortholog_one2one	R3HDM1
ENSG00000116586	ENSMUSG00000028062	ortholog_one2one	LAMTOR2
ENSG00000182866	ENSMUSG00000000409	ortholog_one2one	LCK
ENSG00000076003	ENSMUSG00000026355	ortholog_one2one	MCM6
ENSG00000035141	ENSMUSG00000057497	ortholog_one2one	FAM136A
ENSG00000130762	ENSMUSG00000029032	ortholog_one2one	ARHGEF16
ENSG00000118257	ENSMUSG00000025969	ortholog_one2one	NRP2
ENSG00000158109	ENSMUSG00000029030	ortholog_one2one	TPRG1L
ENSG00000116213	ENSMUSG00000029029	ortholog_one2one	WRAP73
ENSG00000078900	ENSMUSG00000029026	ortholog_one2one	TP73
ENSG00000116117	ENSMUSG00000052062	ortholog_one2one	PARD3B
ENSG00000178568	ENSMUSG00000062209	ortholog_one2one	ERBB4
ENSG00000227372			TP73-AS1
ENSG00000184611	ENSMUSG00000059742	ortholog_one2one	KCNH7
ENSG00000162591	ENSMUSG00000057751	ortholog_one2one	MEGF6
ENSG00000143919	ENSMUSG00000071037	ortholog_one2one	CAMKMT
ENSG00000236502			SIX3-AS1
ENSG00000138083	ENSMUSG00000038805	ortholog_one2one	SIX3
ENSG00000170577	ENSMUSG00000024134	ortholog_one2one	SIX2
ENSG00000115896	ENSMUSG00000038349	ortholog_one2one	PLCL1
ENSG00000081019	ENSMUSG00000044098	ortholog_one2one	RSBN1
ENSG00000162804	ENSMUSG00000047793	ortholog_one2one	SNED1
ENSG00000134242	ENSMUSG00000027843	ortholog_one2one	PTPN22
ENSG00000115687	ENSMUSG00000026274	ortholog_one2one	PASK
ENSG00000226167			AP4B1-AS1
ENSG00000188761	ENSMUSG00000044165	ortholog_one2one	BCL2L15
ENSG00000134262	ENSMUSG00000032952	ortholog_one2one	AP4B1
ENSG00000115685			PPP1R7
ENSG00000163349	ENSMUSG00000008730	ortholog_one2one	HIPK1
ENSG00000146205	ENSMUSG00000034107	ortholog_one2one	ANO7
ENSG00000118655	ENSMUSG00000027845	ortholog_one2one	DCLRE1B
ENSG00000203963	ENSMUSG00000028520	ortholog_one2one	C1orf141
ENSG00000115677	ENSMUSG00000034088	ortholog_one2one	HDLBP
ENSG00000229463			LYST-AS1
ENSG00000162496	ENSMUSG00000066026	ortholog_one2one	DHRS3
ENSG00000188984	ENSMUSG00000078507	ortholog_one2one	AADACL3
ENSG00000116726	ENSMUSG00000070618	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000073721	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000096276	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000096576	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000094855	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000036749	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000096044	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000094722	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000094791	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000094337	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000059218	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000095523	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000066027	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000094172	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000095996	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000025838	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000070686	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000096550	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000070617	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000050810	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000078512	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000046262	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000078511	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000096728	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000092166	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000078508	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000095666	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000094043	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000094195	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000025839	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000072813	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000079423	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000095074	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000096259	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000095503	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000072814	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000072822	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000095954	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000078625	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000096139	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000074011	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000094836	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000095570	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000070890	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000078513	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000028591	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000096154	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000072821	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000094887	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000046862	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000035201	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000094383	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000079424	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000091585	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000094474	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000070677	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000046435	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000038330	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000095728	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000066688	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000096230	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000095409	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000074720	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000095718	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000041805	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000095475	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000078510	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000107392	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000073723	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000073724	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000095505	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000095763	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000037028	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000096680	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000047799	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000096756	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000094741	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000029451	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000070619	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000066031	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000095076	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000078509	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000070616	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000094303	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000096236	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000096066	ortholog_many2many	PRAMEF12
ENSG00000116726	ENSMUSG00000066030	ortholog_many2many	PRAMEF12
ENSG00000116721	ENSMUSG00000070618	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000073721	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000096276	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000096576	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000094855	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000036749	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000096044	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000094722	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000094791	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000094337	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000059218	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000095523	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000066027	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000094172	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000095996	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000025838	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000070686	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000096550	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000070617	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000050810	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000078512	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000046262	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000078511	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000096728	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000092166	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000078508	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000095666	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000094043	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000094195	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000025839	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000072813	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000079423	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000095074	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000096259	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000095503	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000072814	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000072822	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000095954	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000078625	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000096139	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000074011	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000094836	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000095570	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000070890	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000078513	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000028591	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000096154	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000072821	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000094887	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000046862	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000035201	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000094383	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000079424	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000091585	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000094474	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000070677	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000046435	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000038330	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000095728	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000066688	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000096230	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000095409	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000074720	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000095718	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000041805	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000095475	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000078510	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000107392	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000073723	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000073724	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000095505	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000095763	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000037028	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000096680	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000047799	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000096756	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000094741	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000029451	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000070619	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000066031	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000095076	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000078509	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000070616	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000094303	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000096236	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000096066	ortholog_many2many	PRAMEF1
ENSG00000116721	ENSMUSG00000066030	ortholog_many2many	PRAMEF1
ENSG00000239810	ENSMUSG00000070618	ortholog_many2many	PRAMEF11
ENSG00000239810	ENSMUSG00000073721	ortholog_many2many	PRAMEF11
ENSG00000239810	ENSMUSG00000096276	ortholog_many2many	PRAMEF11
ENSG00000239810	ENSMUSG00000096576	ortholog_many2many	PRAMEF11
ENSG00000239810	ENSMUSG00000094855	ortholog_many2many	PRAMEF11
ENSG00000239810	ENSMUSG00000036749	ortholog_many2many	PRAMEF11
ENSG00000239810	ENSMUSG00000096044	ortholog_many2many	PRAMEF11
ENSG00000239810	ENSMUSG00000094722	ortholog_many2many	PRAMEF11
ENSG00000239810	ENSMUSG00000094791	ortholog_many2many	PRAMEF11
ENSG00000239810	ENSMUSG00000094337	ortholog_many2many	PRAMEF11
ENSG00000239810	ENSMUSG00000059218	ortholog_many2many	PRAMEF11
ENSG00000239810	ENSMUSG00000095523	ortholog_many2many	PRAMEF11
ENSG00000239810	ENSMUSG00000066027	ortholog_many2many	PRAMEF11
ENSG00000239810	ENSMUSG00000094172	ortholog_many2many	PRAMEF11
ENSG00000239810	ENSMUSG00000095996	ortholog_many2many	PRAMEF11
ENSG00000239810	ENSMUSG00000025838	ortholog_many2many	PRAMEF11
ENSG00000239810	ENSMUSG00000070686	ortholog_many2many	PRAMEF11
ENSG00000239810	ENSMUSG00000096550	ortholog_many2many	PRAMEF11
ENSG00000239810	ENSMUSG00000070617	ortholog_many2many	PRAMEF11
ENSG00000239810	ENSMUSG00000050810	ortholog_many2many	PRAMEF11
ENSG00000239810	ENSMUSG00000078512	ortholog_many2many	PRAMEF11
ENSG00000239810	ENSMUSG00000046262	ortholog_many2many	PRAMEF11
ENSG00000239810	ENSMUSG00000078511	ortholog_many2many	PRAMEF11
ENSG00000239810	ENSMUSG00000096728	ortholog_many2many	PRAMEF11
ENSG00000239810	ENSMUSG00000092166	ortholog_many2many	PRAMEF11
ENSG00000239810	ENSMUSG00000078508	ortholog_many2many	PRAMEF11
ENSG00000239810	ENSMUSG00000095666	ortholog_many2many	PRAMEF11
ENSG00000239810	ENSMUSG00000094043	ortholog_many2many	PRAMEF11
ENSG00000239810	ENSMUSG00000094195	ortholog_many2many	PRAMEF11
ENSG00000239810	ENSMUSG00000025839	ortholog_many2many	PRAMEF11
ENSG00000239810	ENSMUSG00000072813	ortholog_many2many	PRAMEF11
ENSG00000239810	ENSMUSG00000079423	ortholog_many2many	PRAMEF11
ENSG00000239810	ENSMUSG00000095074	ortholog_many2many	PRAMEF11
ENSG00000239810	ENSMUSG00000096259	ortholog_many2many	PRAMEF11
ENSG00000239810	ENSMUSG00000095503	ortholog_many2many	PRAMEF11
ENSG00000239810	ENSMUSG00000072814	ortholog_many2many	PRAMEF11
ENSG00000239810	ENSMUSG00000072822	ortholog_many2many	PRAMEF11
ENSG00000239810	ENSMUSG00000095954	ortholog_many2many	PRAMEF11
ENSG00000239810	ENSMUSG00000078625	ortholog_many2many	PRAMEF11
ENSG00000239810	ENSMUSG00000096139	ortholog_many2many	PRAMEF11
ENSG00000239810	ENSMUSG00000074011	ortholog_many2many	PRAMEF11
